PM10,NO2,H2S,SO2,CO,datetime,ws,wd
5.0,2.5,10.4,1.3,0.0,2019-05-20 06:00:00,1.1,89.0
2.0,9.4,15.4,2.2,0.0,2019-05-20 07:00:00,0.8,59.0
4.0,17.9,20.9,5.3,0.1,2019-05-20 08:00:00,0.8,63.0
4.0,16.7,2.0,2.7,0.1,2019-05-20 09:00:00,2.1,88.0
3.0,10.7,1.5,2.7,0.1,2019-05-20 10:00:00,3.6,106.0
7.0,6.3,10.2,2.7,0.1,2019-05-20 11:00:00,4.4,107.0
9.0,8.5,39.1,2.7,0.2,2019-05-20 12:00:00,3.4,109.0
9.0,11.3,39.8,2.7,0.3,2019-05-20 13:00:00,3.0,107.0
5.0,11.3,31.3,2.7,0.3,2019-05-20 14:00:00,2.2,93.0
2.0,15.4,44.5,2.7,0.2,2019-05-20 15:00:00,2.0,111.0
2.0,16.7,39.3,3.1,0.2,2019-05-20 16:00:00,1.4,72.0
3.0,28.0,3.7,2.2,0.3,2019-05-20 17:00:00,0.7,60.0
5.0,29.6,4.2,1.8,0.2,2019-05-20 18:00:00,0.9,58.0
6.0,32.1,2.7,1.3,0.2,2019-05-20 19:00:00,0.4,201.0
8.0,28.3,5.2,2.7,0.2,2019-05-20 20:00:00,1.0,301.0
7.0,21.1,3.2,2.7,0.2,2019-05-20 21:00:00,1.2,320.0
10.0,15.7,1.7,1.8,0.2,2019-05-20 22:00:00,1.1,318.0
8.0,22.6,2.7,1.8,0.2,2019-05-20 23:00:00,0.8,316.0
6.0,19.5,7.7,2.7,0.2,2019-05-21 00:00:00,0.7,300.0
8.0,14.2,11.2,2.7,0.1,2019-05-21 01:00:00,0.8,300.0
5.0,6.9,4.5,1.3,0.1,2019-05-21 02:00:00,1.0,214.0
4.0,6.6,2.7,0.4,0.1,2019-05-21 03:00:00,0.7,216.0
3.0,6.3,1.7,0.4,0.1,2019-05-21 04:00:00,0.4,141.0
5.0,7.5,4.5,0.9,0.1,2019-05-21 05:00:00,0.4,150.0
6.0,10.7,7.7,1.8,0.1,2019-05-21 06:00:00,0.5,132.0
4.0,15.4,6.0,1.8,0.1,2019-05-21 07:00:00,0.3,67.0
4.0,23.0,7.7,2.7,0.1,2019-05-21 08:00:00,0.6,57.0
15.0,26.1,10.0,2.7,0.3,2019-05-21 09:00:00,1.0,10.0
17.0,17.3,10.0,2.7,0.2,2019-05-21 10:00:00,1.6,340.0
29.0,19.8,5.7,2.7,0.2,2019-05-21 11:00:00,1.8,340.0
28.0,19.2,10.2,3.1,0.2,2019-05-21 12:00:00,1.9,341.0
14.0,15.1,8.5,3.6,0.3,2019-05-21 13:00:00,2.5,339.0
21.0,18.2,8.2,7.6,0.4,2019-05-21 14:00:00,1.7,320.0
19.0,22.3,5.5,7.1,0.3,2019-05-21 15:00:00,2.0,283.0
20.0,24.5,5.5,7.6,0.5,2019-05-21 16:00:00,1.9,291.0
13.0,31.4,4.5,5.3,0.4,2019-05-21 17:00:00,1.6,295.0
17.0,22.0,3.7,4.0,0.3,2019-05-21 18:00:00,2.5,335.0
6.0,13.5,2.2,2.7,0.2,2019-05-21 19:00:00,2.2,342.0
9.0,11.0,1.5,2.7,0.2,2019-05-21 20:00:00,2.0,347.0
6.0,8.8,1.5,2.7,0.1,2019-05-21 21:00:00,1.7,341.0
3.0,12.6,2.7,2.7,0.1,2019-05-21 22:00:00,0.6,350.0
6.0,14.8,3.0,2.7,0.1,2019-05-21 23:00:00,0.4,24.0
11.0,32.1,3.0,2.7,0.1,2019-05-22 00:00:00,0.6,97.0
7.0,14.8,2.0,2.7,0.1,2019-05-22 01:00:00,0.9,166.0
3.0,3.5,0.7,0.9,0.1,2019-05-22 02:00:00,1.0,128.0
1.0,2.8,0.2,0.0,0.1,2019-05-22 03:00:00,1.7,128.0
6.0,3.1,1.5,0.0,0.1,2019-05-22 04:00:00,1.8,124.0
4.0,5.7,3.5,0.0,0.1,2019-05-22 05:00:00,0.9,109.0
3.0,7.5,7.2,0.9,0.1,2019-05-22 06:00:00,1.1,125.0
8.0,9.1,7.5,1.3,0.1,2019-05-22 07:00:00,1.2,128.0
10.0,13.2,23.4,2.7,0.1,2019-05-22 08:00:00,0.9,111.0
18.0,28.6,20.9,8.4,0.2,2019-05-22 09:00:00,0.8,38.0
20.0,17.9,9.7,8.9,0.3,2019-05-22 10:00:00,2.2,342.0
34.0,11.0,6.0,18.2,0.3,2019-05-22 11:00:00,2.9,339.0
16.0,10.1,7.0,11.1,0.3,2019-05-22 12:00:00,3.6,338.0
17.0,12.9,3.7,8.4,0.3,2019-05-22 13:00:00,3.1,338.0
23.0,18.6,3.0,5.8,0.4,2019-05-22 14:00:00,2.6,335.0
25.0,17.0,1.7,4.0,0.4,2019-05-22 15:00:00,3.1,332.0
16.0,16.4,1.5,3.6,0.4,2019-05-22 16:00:00,2.4,325.0
16.0,15.4,1.5,2.7,0.4,2019-05-22 17:00:00,2.4,319.0
12.0,15.7,1.5,2.7,0.3,2019-05-22 18:00:00,3.0,338.0
18.0,9.7,1.5,2.7,0.2,2019-05-22 19:00:00,2.7,335.0
15.0,8.5,1.5,2.7,0.2,2019-05-22 20:00:00,1.8,319.0
14.0,16.0,1.5,2.7,0.2,2019-05-22 21:00:00,1.6,255.0
12.0,14.2,1.5,2.7,0.2,2019-05-22 22:00:00,2.1,226.0
15.0,16.4,1.5,2.7,0.2,2019-05-22 23:00:00,1.7,223.0
8.0,13.5,1.5,2.7,0.1,2019-05-23 00:00:00,0.8,176.0
7.0,8.5,4.2,2.7,0.1,2019-05-23 02:00:00,0.2,71.0
5.0,3.5,2.5,1.8,0.1,2019-05-23 03:00:00,1.4,229.0
2.0,1.6,0.5,0.0,0.0,2019-05-23 04:00:00,1.7,225.0
3.0,2.2,1.0,0.0,0.0,2019-05-23 05:00:00,2.0,237.0
5.0,3.5,2.0,0.9,0.0,2019-05-23 06:00:00,1.5,239.0
8.0,7.5,1.7,3.1,0.1,2019-05-23 07:00:00,1.8,243.0
16.0,23.0,1.7,2.7,0.2,2019-05-23 08:00:00,1.3,274.0
20.0,31.8,3.2,2.7,0.3,2019-05-23 09:00:00,1.3,292.0
20.0,25.5,3.0,2.7,0.2,2019-05-23 10:00:00,1.2,293.0
20.0,19.8,5.7,2.7,0.2,2019-05-23 11:00:00,1.7,279.0
21.0,22.3,4.7,2.7,0.3,2019-05-23 12:00:00,1.5,300.0
16.0,15.4,4.5,3.1,0.4,2019-05-23 13:00:00,1.8,287.0
27.0,17.0,4.5,5.3,0.4,2019-05-23 14:00:00,2.0,282.0
18.0,16.4,3.5,4.4,0.4,2019-05-23 15:00:00,1.8,302.0
16.0,11.3,1.7,2.7,0.3,2019-05-23 16:00:00,2.5,324.0
22.0,12.3,1.5,2.2,0.3,2019-05-23 17:00:00,3.3,330.0
16.0,11.6,1.5,2.2,0.3,2019-05-23 18:00:00,2.9,318.0
11.0,6.3,1.2,2.7,0.2,2019-05-23 19:00:00,2.3,306.0
11.0,14.8,1.5,2.7,0.2,2019-05-23 20:00:00,2.0,273.0
14.0,15.1,1.5,2.7,0.2,2019-05-23 21:00:00,1.7,270.0
14.0,14.2,1.2,2.7,0.2,2019-05-23 22:00:00,1.8,239.0
16.0,17.9,1.5,1.8,0.2,2019-05-23 23:00:00,1.8,222.0
9.0,14.5,1.2,0.9,0.2,2019-05-24 00:00:00,2.0,223.0
7.0,11.0,0.5,2.7,0.2,2019-05-24 01:00:00,0.8,169.0
10.0,22.3,1.5,2.7,0.2,2019-05-24 02:00:00,1.3,135.0
7.0,9.4,0.7,2.2,0.1,2019-05-24 03:00:00,1.7,129.0
5.0,6.3,0.2,0.4,0.0,2019-05-24 04:00:00,1.2,127.0
5.0,4.7,1.7,0.9,0.1,2019-05-24 05:00:00,1.3,131.0
8.0,1.9,10.0,2.7,0.1,2019-05-24 06:00:00,1.3,175.0
11.0,4.1,6.5,2.7,0.1,2019-05-24 07:00:00,1.2,169.0
16.0,16.4,4.2,5.8,0.3,2019-05-24 08:00:00,0.8,239.0
22.0,22.0,6.0,9.3,0.3,2019-05-24 09:00:00,0.8,296.0
21.0,17.0,3.7,7.6,0.2,2019-05-24 10:00:00,1.0,50.0
20.0,15.7,4.2,6.2,0.2,2019-05-24 11:00:00,1.5,14.0
18.0,14.5,4.0,5.3,0.3,2019-05-24 12:00:00,2.1,4.0
24.0,11.6,4.0,7.1,0.3,2019-05-24 13:00:00,2.0,352.0
23.0,13.8,2.2,5.3,0.3,2019-05-24 14:00:00,2.8,343.0
18.0,17.9,1.5,7.1,0.4,2019-05-24 15:00:00,1.8,299.0
19.0,22.6,1.5,5.8,0.4,2019-05-24 16:00:00,1.7,293.0
20.0,24.5,1.5,7.1,0.5,2019-05-24 17:00:00,2.0,279.0
18.0,18.6,1.7,5.3,0.4,2019-05-24 18:00:00,2.0,276.0
16.0,16.7,1.5,3.1,0.3,2019-05-24 19:00:00,2.3,256.0
16.0,13.2,1.0,2.2,0.3,2019-05-24 20:00:00,2.0,275.0
20.0,10.4,1.5,2.7,0.2,2019-05-24 21:00:00,2.0,264.0
19.0,9.7,0.7,2.2,0.2,2019-05-24 22:00:00,2.5,228.0
10.0,10.7,0.5,2.2,0.2,2019-05-24 23:00:00,1.8,204.0
8.0,10.4,0.5,0.9,0.1,2019-05-25 00:00:00,0.8,174.0
11.0,25.8,1.2,1.3,0.1,2019-05-25 01:00:00,1.4,132.0
11.0,12.9,1.0,1.8,0.1,2019-05-25 02:00:00,1.5,130.0
11.0,5.0,19.7,1.8,0.1,2019-05-25 03:00:00,2.8,111.0
8.0,1.9,23.4,2.2,0.1,2019-05-25 04:00:00,1.7,111.0
6.0,6.3,5.2,0.4,0.1,2019-05-25 05:00:00,0.7,124.0
10.0,4.7,5.7,0.9,0.1,2019-05-25 06:00:00,0.7,102.0
6.0,1.6,3.7,0.9,0.1,2019-05-25 07:00:00,1.5,96.0
5.0,1.9,2.5,0.9,0.1,2019-05-25 08:00:00,1.8,101.0
5.0,4.4,2.2,1.8,0.1,2019-05-25 09:00:00,0.9,129.0
3.0,5.7,8.5,2.7,0.1,2019-05-25 10:00:00,0.9,65.0
9.0,12.3,5.5,8.4,0.3,2019-05-25 11:00:00,1.3,304.0
11.0,8.8,4.7,4.9,0.3,2019-05-25 12:00:00,2.5,339.0
14.0,8.2,4.5,4.9,0.2,2019-05-25 13:00:00,3.0,337.0
16.0,10.4,6.7,5.3,0.2,2019-05-25 14:00:00,2.6,333.0
15.0,14.5,6.5,5.3,0.3,2019-05-25 15:00:00,1.5,309.0
13.0,14.5,3.2,4.9,0.3,2019-05-25 16:00:00,2.1,279.0
11.0,9.4,2.5,3.1,0.2,2019-05-25 17:00:00,1.9,310.0
17.0,9.7,1.5,2.7,0.3,2019-05-25 18:00:00,2.0,290.0
11.0,11.6,2.2,2.7,0.2,2019-05-25 19:00:00,2.0,270.0
17.0,13.5,2.0,2.7,0.2,2019-05-25 20:00:00,1.8,265.0
14.0,11.9,1.5,4.9,0.2,2019-05-25 21:00:00,2.1,239.0
11.0,13.8,1.5,2.7,0.2,2019-05-25 22:00:00,1.8,242.0
14.0,11.9,1.5,2.2,0.2,2019-05-25 23:00:00,1.2,215.0
9.0,6.0,1.0,1.3,0.1,2019-05-26 00:00:00,1.7,195.0
10.0,9.4,1.0,0.9,0.1,2019-05-26 01:00:00,1.3,215.0
6.0,10.4,0.5,0.0,0.1,2019-05-26 02:00:00,0.9,238.0
5.0,5.3,1.2,0.0,0.1,2019-05-26 03:00:00,1.1,223.0
6.0,7.2,1.2,0.9,0.1,2019-05-26 04:00:00,1.4,247.0
6.0,3.8,1.7,3.1,0.2,2019-05-26 05:00:00,1.4,258.0
5.0,3.5,1.5,0.4,0.1,2019-05-26 06:00:00,1.1,268.0
7.0,4.4,1.5,1.3,0.1,2019-05-26 07:00:00,1.1,293.0
7.0,3.8,1.5,1.3,0.1,2019-05-26 08:00:00,1.3,314.0
11.0,6.3,1.5,2.7,0.1,2019-05-26 09:00:00,1.5,285.0
8.0,2.2,1.5,2.7,0.1,2019-05-26 10:00:00,1.8,318.0
10.0,2.5,1.2,2.2,0.1,2019-05-26 11:00:00,2.3,331.0
7.0,3.1,1.5,2.2,0.2,2019-05-26 12:00:00,2.5,323.0
10.0,6.3,1.5,1.3,0.3,2019-05-26 13:00:00,2.3,276.0
10.0,7.5,1.2,1.3,0.3,2019-05-26 14:00:00,2.1,279.0
9.0,3.5,0.5,1.8,0.3,2019-05-26 15:00:00,3.4,338.0
16.0,4.1,0.2,0.0,0.2,2019-05-26 16:00:00,3.2,328.0
12.0,4.4,0.5,0.9,0.2,2019-05-26 17:00:00,2.4,319.0
13.0,11.6,0.7,3.1,0.2,2019-05-26 18:00:00,1.9,295.0
17.0,11.0,1.0,1.8,0.2,2019-05-26 19:00:00,1.9,286.0
8.0,11.9,1.5,2.2,0.2,2019-05-26 20:00:00,1.9,286.0
10.0,10.7,1.5,1.3,0.2,2019-05-26 21:00:00,1.7,298.0
14.0,14.5,1.2,2.2,0.2,2019-05-26 22:00:00,1.7,274.0
10.0,15.7,1.5,1.8,0.2,2019-05-26 23:00:00,1.6,259.0
8.0,9.1,0.7,0.4,0.2,2019-05-27 00:00:00,1.6,232.0
12.0,7.5,0.5,1.8,0.1,2019-05-27 01:00:00,1.5,154.0
7.0,4.1,1.5,2.7,0.1,2019-05-27 02:00:00,1.7,141.0
6.0,2.8,1.5,2.7,0.1,2019-05-27 03:00:00,1.3,166.0
4.0,3.5,1.2,2.7,0.1,2019-05-27 04:00:00,1.1,150.0
4.0,3.5,0.7,2.7,0.1,2019-05-27 05:00:00,0.6,88.0
8.0,7.2,1.5,2.7,0.1,2019-05-27 06:00:00,0.5,40.0
10.0,9.7,1.5,2.7,0.1,2019-05-27 07:00:00,0.7,17.0
19.0,8.8,1.5,5.3,0.2,2019-05-27 08:00:00,1.6,335.0
14.0,13.8,1.5,3.6,0.2,2019-05-27 09:00:00,2.2,327.0
21.0,15.1,1.5,2.7,0.2,2019-05-27 10:00:00,2.5,326.0
17.0,10.7,1.5,2.7,0.2,2019-05-27 11:00:00,3.3,332.0
21.0,13.8,1.5,4.9,0.3,2019-05-27 12:00:00,3.5,331.0
23.0,10.1,1.0,4.4,0.2,2019-05-27 13:00:00,4.3,334.0
23.0,9.4,1.2,2.7,0.1,2019-05-27 14:00:00,4.8,336.0
22.0,10.7,1.2,2.7,0.2,2019-05-27 15:00:00,4.4,333.0
24.0,11.6,0.7,2.2,0.2,2019-05-27 16:00:00,4.3,332.0
20.0,16.4,1.5,2.7,0.3,2019-05-27 17:00:00,3.6,328.0
23.0,10.4,1.0,1.8,0.3,2019-05-27 18:00:00,3.5,319.0
22.0,5.7,0.2,0.4,0.2,2019-05-27 19:00:00,4.6,336.0
10.0,6.0,0.5,1.3,0.2,2019-05-27 20:00:00,3.6,337.0
10.0,10.1,0.5,4.9,0.2,2019-05-27 21:00:00,2.5,12.0
10.0,13.2,0.5,2.2,0.1,2019-05-27 22:00:00,2.0,20.0
10.0,13.8,0.0,5.3,0.1,2019-05-27 23:00:00,1.6,22.0
10.0,5.3,0.0,0.9,0.1,2019-05-28 00:00:00,1.6,346.0
14.0,8.2,0.2,0.0,0.1,2019-05-28 01:00:00,1.4,321.0
8.0,8.5,0.7,0.0,0.1,2019-05-28 02:00:00,0.8,320.0
7.0,6.0,0.0,0.0,0.1,2019-05-28 03:00:00,0.8,112.0
4.0,4.4,0.0,0.0,0.1,2019-05-28 04:00:00,1.4,124.0
5.0,3.8,0.0,0.4,0.1,2019-05-28 05:00:00,1.4,129.0
8.0,4.7,0.7,0.0,0.1,2019-05-28 06:00:00,1.0,147.0
6.0,7.2,1.2,0.4,0.1,2019-05-28 07:00:00,1.3,130.0
7.0,9.4,0.7,0.0,0.2,2019-05-28 08:00:00,1.6,91.0
17.0,11.9,1.2,0.4,0.2,2019-05-28 09:00:00,2.2,101.0
17.0,11.6,1.2,0.4,0.2,2019-05-28 10:00:00,2.1,113.0
15.0,10.4,0.7,0.4,0.2,2019-05-28 11:00:00,1.6,102.0
16.0,14.5,1.0,0.4,0.2,2019-05-28 12:00:00,1.7,33.0
15.0,14.5,1.5,4.0,0.2,2019-05-28 13:00:00,0.8,57.0
24.0,13.2,1.5,2.2,0.2,2019-05-28 14:00:00,3.1,354.0
22.0,13.5,1.2,0.9,0.2,2019-05-28 15:00:00,3.6,356.0
16.0,14.2,1.5,2.2,0.3,2019-05-28 16:00:00,3.3,9.0
14.0,16.4,1.5,1.3,0.3,2019-05-28 17:00:00,2.6,19.0
19.0,13.8,0.7,2.2,0.3,2019-05-28 18:00:00,2.2,38.0
15.0,7.9,0.2,0.4,0.2,2019-05-28 19:00:00,2.2,55.0
12.0,6.6,0.2,0.9,0.2,2019-05-28 20:00:00,2.3,60.0
11.0,3.8,0.2,0.0,0.2,2019-05-28 21:00:00,2.6,62.0
11.0,5.0,0.5,0.0,0.2,2019-05-28 22:00:00,2.6,97.0
10.0,6.0,0.0,0.0,0.2,2019-05-28 23:00:00,2.0,113.0
7.0,8.8,0.0,0.0,0.2,2019-05-29 00:00:00,1.4,170.0
3.0,3.5,0.5,0.0,0.1,2019-05-29 01:00:00,2.5,142.0
4.0,2.2,0.0,0.0,0.1,2019-05-29 02:00:00,1.7,144.0
6.0,1.9,0.0,0.0,0.1,2019-05-29 03:00:00,1.3,184.0
2.0,6.0,0.0,0.0,0.1,2019-05-29 04:00:00,0.7,195.0
0.0,2.2,0.0,0.4,0.1,2019-05-29 05:00:00,1.5,183.0
6.0,5.3,0.0,0.0,0.1,2019-05-29 06:00:00,0.9,90.0
8.0,8.8,0.7,0.0,0.1,2019-05-29 07:00:00,0.8,231.0
15.0,20.4,1.2,2.2,0.2,2019-05-29 08:00:00,1.1,261.0
18.0,24.5,1.5,2.2,0.2,2019-05-29 09:00:00,0.6,266.0
15.0,16.0,0.7,2.7,0.2,2019-05-29 10:00:00,0.9,53.0
28.0,14.5,1.0,1.8,0.2,2019-05-29 11:00:00,1.2,24.0
59.0,13.5,1.2,2.7,0.2,2019-05-29 12:00:00,1.6,26.0
65.0,14.8,1.2,2.2,0.3,2019-05-29 13:00:00,2.6,353.0
50.0,14.5,1.0,1.3,0.3,2019-05-29 14:00:00,3.1,339.0
42.0,14.2,1.2,3.1,0.2,2019-05-29 15:00:00,2.9,350.0
45.0,17.9,1.5,2.7,0.3,2019-05-29 16:00:00,3.4,11.0
35.0,22.0,1.5,2.7,0.4,2019-05-29 17:00:00,3.2,6.0
29.0,18.2,1.5,1.8,0.3,2019-05-29 18:00:00,2.6,29.0
23.0,14.5,1.0,0.9,0.3,2019-05-29 19:00:00,3.5,21.0
19.0,12.9,1.0,1.8,0.2,2019-05-29 20:00:00,3.0,19.0
18.0,10.4,0.0,2.2,0.2,2019-05-29 21:00:00,2.9,12.0
17.0,9.7,0.2,0.0,0.2,2019-05-29 22:00:00,1.6,39.0
15.0,17.9,0.2,0.0,0.2,2019-05-29 23:00:00,0.9,113.0
16.0,19.5,0.0,0.4,0.2,2019-05-30 00:00:00,1.5,145.0
15.0,12.9,0.7,0.0,0.1,2019-05-30 01:00:00,1.3,137.0
0.0,5.7,14.7,1.3,0.1,2019-05-30 02:00:00,2.1,98.0
8.0,1.9,6.2,0.0,0.1,2019-05-30 03:00:00,3.0,104.0
5.0,0.9,26.4,0.9,0.1,2019-05-30 04:00:00,2.6,102.0
2.0,0.9,38.3,2.7,0.1,2019-05-30 05:00:00,2.5,106.0
3.0,0.6,29.6,2.2,0.1,2019-05-30 06:00:00,2.7,101.0
6.0,0.6,7.5,0.4,0.1,2019-05-30 07:00:00,3.5,105.0
6.0,1.3,1.5,0.0,0.1,2019-05-30 08:00:00,4.3,105.0
9.0,2.2,1.5,0.9,0.1,2019-05-30 09:00:00,4.0,106.0
5.0,2.5,1.5,0.4,0.1,2019-05-30 10:00:00,3.2,109.0
5.0,6.0,0.2,0.4,0.1,2019-05-30 11:00:00,1.7,39.0
8.0,6.6,1.2,3.1,0.2,2019-05-30 12:00:00,3.5,344.0
7.0,5.7,0.2,6.7,0.2,2019-05-30 13:00:00,4.1,339.0
6.0,5.0,0.0,4.4,0.2,2019-05-30 14:00:00,4.2,344.0
29.0,4.7,0.2,1.3,0.2,2019-05-30 15:00:00,4.4,336.0
15.0,9.7,0.7,2.7,0.2,2019-05-30 16:00:00,2.4,313.0
8.0,7.9,0.5,0.9,0.2,2019-05-30 17:00:00,2.7,331.0
5.0,12.9,1.0,2.7,0.2,2019-05-30 18:00:00,2.5,330.0
11.0,16.4,1.5,2.7,0.2,2019-05-30 19:00:00,1.5,295.0
8.0,15.1,1.2,2.7,0.2,2019-05-30 20:00:00,1.8,297.0
10.0,17.3,1.2,1.3,0.2,2019-05-30 21:00:00,1.4,301.0
8.0,27.0,1.7,1.8,0.2,2019-05-30 22:00:00,0.9,290.0
13.0,33.6,1.7,2.2,0.3,2019-05-30 23:00:00,0.8,269.0
10.0,30.2,1.5,4.4,0.3,2019-05-31 00:00:00,1.1,236.0
13.0,20.4,1.5,2.7,0.2,2019-05-31 01:00:00,0.6,162.0
12.0,14.8,1.5,1.3,0.1,2019-05-31 02:00:00,1.2,137.0
6.0,5.0,0.5,1.8,0.1,2019-05-31 03:00:00,1.1,134.0
3.0,5.7,1.2,0.9,0.1,2019-05-31 04:00:00,1.1,132.0
3.0,5.7,3.0,1.3,0.1,2019-05-31 05:00:00,1.1,129.0
4.0,5.3,4.0,0.9,0.1,2019-05-31 06:00:00,1.3,123.0
8.0,7.5,9.5,1.3,0.1,2019-05-31 07:00:00,1.3,126.0
10.0,9.7,24.1,2.7,0.2,2019-05-31 08:00:00,0.7,76.0
11.0,17.9,20.9,3.1,0.2,2019-05-31 09:00:00,0.7,50.0
18.0,20.4,17.2,4.4,0.2,2019-05-31 10:00:00,2.4,351.0
12.0,14.5,15.7,12.4,0.2,2019-05-31 11:00:00,3.0,341.0
22.0,16.7,2.0,17.3,0.3,2019-05-31 12:00:00,3.2,337.0
14.0,13.8,1.5,9.8,0.3,2019-05-31 13:00:00,3.8,335.0
20.0,17.0,1.5,4.4,0.3,2019-05-31 14:00:00,3.0,334.0
24.0,29.2,1.5,2.7,0.3,2019-05-31 15:00:00,2.4,268.0
23.0,32.4,4.0,5.3,0.4,2019-05-31 16:00:00,2.6,262.0
19.0,34.0,4.5,6.2,0.4,2019-05-31 17:00:00,2.9,254.0
26.0,28.0,2.0,4.4,0.3,2019-05-31 18:00:00,3.1,237.0
25.0,21.7,1.5,3.1,0.3,2019-05-31 19:00:00,2.8,224.0
19.0,18.9,1.5,3.1,0.2,2019-05-31 20:00:00,2.4,226.0
20.0,17.3,1.5,2.7,0.2,2019-05-31 21:00:00,2.0,236.0
31.0,19.8,1.5,6.2,0.2,2019-05-31 22:00:00,1.5,259.0
48.0,24.2,1.5,8.9,0.3,2019-05-31 23:00:00,1.3,275.0
29.0,21.1,2.0,5.3,0.2,2019-06-01 00:00:00,1.1,298.0
7.0,6.3,1.2,2.7,0.1,2019-06-01 01:00:00,1.5,328.0
6.0,3.8,0.7,2.7,0.1,2019-06-01 02:00:00,1.5,357.0
11.0,6.6,1.5,2.7,0.1,2019-06-01 03:00:00,1.1,12.0
11.0,5.7,1.5,2.7,0.1,2019-06-01 04:00:00,0.7,45.0
36.0,4.4,1.5,2.2,0.1,2019-06-01 05:00:00,1.5,120.0
33.0,2.2,19.2,2.7,0.1,2019-06-01 06:00:00,1.2,111.0
11.0,1.3,10.9,1.8,0.1,2019-06-01 07:00:00,3.0,104.0
16.0,1.9,29.4,2.7,0.1,2019-06-01 08:00:00,2.8,100.0
10.0,4.4,27.1,2.7,0.1,2019-06-01 09:00:00,1.7,97.0
22.0,4.7,4.0,2.2,0.1,2019-06-01 10:00:00,0.5,78.0
20.0,7.5,1.5,1.8,0.1,2019-06-01 11:00:00,1.4,59.0
18.0,9.4,1.5,2.7,0.2,2019-06-01 12:00:00,2.9,352.0
19.0,8.8,1.5,1.3,0.2,2019-06-01 13:00:00,3.3,357.0
22.0,9.1,1.5,2.2,0.2,2019-06-01 14:00:00,3.7,336.0
25.0,8.2,1.5,3.1,0.2,2019-06-01 15:00:00,3.2,341.0
25.0,11.3,1.5,3.1,0.2,2019-06-01 16:00:00,2.6,290.0
22.0,15.4,1.5,2.7,0.2,2019-06-01 17:00:00,3.2,250.0
36.0,14.2,1.5,2.7,0.2,2019-06-01 18:00:00,2.3,259.0
35.0,15.1,1.5,3.1,0.3,2019-06-01 19:00:00,3.0,232.0
32.0,10.1,1.5,7.6,0.3,2019-06-01 20:00:00,3.8,222.0
19.0,4.7,1.2,0.9,0.1,2019-06-02 01:00:00,1.4,141.0
20.0,5.0,1.5,0.9,0.1,2019-06-02 02:00:00,1.0,120.0
14.0,2.8,1.2,0.9,0.1,2019-06-02 03:00:00,1.7,102.0
10.0,0.9,15.4,1.8,0.1,2019-06-02 04:00:00,3.0,105.0
4.0,0.9,19.7,1.3,0.1,2019-06-02 05:00:00,2.9,98.0
4.0,0.9,28.6,2.2,0.1,2019-06-02 06:00:00,2.4,106.0
14.0,0.9,9.7,0.4,0.1,2019-06-02 07:00:00,2.3,111.0
10.0,0.0,1.0,0.9,0.1,2019-06-02 08:00:00,2.5,110.0
6.0,1.6,0.2,0.4,0.1,2019-06-02 09:00:00,1.4,50.0
6.0,3.1,1.5,0.4,0.1,2019-06-02 10:00:00,0.9,14.0
9.0,2.8,0.2,0.0,0.1,2019-06-02 11:00:00,1.8,338.0
6.0,2.5,0.2,0.0,0.1,2019-06-02 12:00:00,2.8,358.0
6.0,3.5,0.5,0.4,0.1,2019-06-02 13:00:00,3.4,355.0
5.0,3.5,0.2,0.0,0.1,2019-06-02 14:00:00,3.4,353.0
10.0,3.1,0.2,1.8,0.1,2019-06-02 15:00:00,3.8,346.0
14.0,3.5,0.5,5.8,0.2,2019-06-02 16:00:00,4.2,348.0
73.0,3.5,0.0,4.4,0.2,2019-06-02 17:00:00,4.2,351.0
22.0,4.7,0.2,3.1,0.2,2019-06-02 18:00:00,4.2,10.0
17.0,5.0,0.0,0.0,0.2,2019-06-02 19:00:00,4.7,16.0
13.0,6.0,0.7,1.3,0.2,2019-06-02 20:00:00,3.7,20.0
10.0,4.4,0.2,0.0,0.2,2019-06-02 21:00:00,3.9,13.0
15.0,6.3,1.2,1.3,0.2,2019-06-02 22:00:00,2.6,16.0
11.0,7.5,1.5,0.9,0.2,2019-06-02 23:00:00,0.9,352.0
32.0,23.9,1.2,0.9,0.2,2019-06-03 00:00:00,0.9,167.0
13.0,13.2,1.5,0.4,0.2,2019-06-03 01:00:00,0.8,186.0
7.0,3.5,1.0,0.0,0.1,2019-06-03 02:00:00,1.0,166.0
2.0,1.9,1.5,0.0,0.1,2019-06-03 03:00:00,1.5,169.0
0.0,2.5,1.5,0.0,0.1,2019-06-03 04:00:00,1.4,156.0
3.0,5.7,1.5,0.0,0.1,2019-06-03 05:00:00,0.6,157.0
18.0,8.2,1.5,0.0,0.1,2019-06-03 06:00:00,0.7,141.0
6.0,5.3,1.5,1.3,0.1,2019-06-03 07:00:00,1.5,129.0
28.0,12.3,1.5,0.4,0.1,2019-06-03 08:00:00,1.5,124.0
48.0,17.3,1.5,2.2,0.2,2019-06-03 09:00:00,1.7,350.0
30.0,13.5,1.5,1.3,0.2,2019-06-03 10:00:00,2.1,4.0
53.0,13.2,1.5,2.7,0.2,2019-06-03 11:00:00,2.8,11.0
39.0,13.5,1.2,2.2,0.2,2019-06-03 19:00:00,3.5,20.0
26.0,8.5,0.7,0.4,0.2,2019-06-03 20:00:00,2.0,37.0
23.0,7.2,0.7,1.3,0.2,2019-06-03 21:00:00,3.2,7.0
